,FAMILY_INCOME_BRACKET,HOUSEHOLD_SIZE,SES_COMPOSITE_URBANICITY_ADJ,NUM_HS_ATTENDED,SCHOOL_PROBLEM_SCALE,SCHOOL_CLIMATE_SCALE,STUDENT_SCHOOL_MOTIVATION,TOTAL_AP_CREDITS,RIGOR,HS_GPA_12TH,HS_GPA_11TH,HS_GPA_10TH,HS_GPA_9TH,HS_GPA_ACAD,HS_GPA_WGT,SAT_WRIT_AVG,ACT_SCHOOL_AVG,FRESHMAN_GPA,FRESHMAN_CREDITS_ATTEMPTED,FRESHMAN_CREDITS_EARNED,REMEDIAL_COURSE_RATIO,ENROLLMENT_ATTAINMENT_STATUS,SAT_SCHOOL_AVG,HOURS_HOMEWORK
1501,2,5,-0.8139,1,-1.75,1.56,0.7,0.0,6,2.0,2.5,2.5,2.5,2.5,2.5,550,24,3.6,28,28,0.0,3,1110,16
1502,4,4,-0.0996,1,0.73,0.44,-1.68,0.0,6,3.0,3.0,3.0,2.5,3.0,3.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,3
1503,2,6,-0.9278,1,0.29,-0.66,-8.0,0.0,6,1.5,1.5,1.5,1.5,1.0,1.5,-8,-8,1.3,31,17,0.3,-9,-16,3
1504,-8,-8,-8.0,1,2.07,0.31,-1.29,0.0,4,1.5,-1.0,2.5,1.0,2.0,2.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,-24
1505,1,11,-1.1647,2,-8.0,-8.0,0.47,0.0,1,1.5,1.5,1.5,2.0,1.5,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,-15
1506,7,7,-0.0546,1,-0.39,0.33,-0.58,0.0,6,2.5,1.5,1.5,2.0,1.5,1.5,-9,23,-8.0,-8,-8,-8.0,-8,-18,-13
1507,2,3,-0.2431,1,-0.4,0.93,-9.0,0.0,2,1.5,1.0,1.5,2.0,1.5,1.5,460,17,-6.0,-6,-6,-6.0,-6,980,-13
1508,-8,-8,0.217,1,-9.0,-0.83,0.89,0.0,6,4.0,3.0,3.5,3.0,3.5,3.5,420,-9,2.5,26,22,0.7,2,910,3
1509,1,5,-1.36,1,1.11,0.92,-0.29,0.0,5,2.0,1.0,1.5,1.0,1.5,1.5,-9,-9,0.6,16,8,1.0,1,-18,3
1510,-8,-8,0.07,1,-1.19,0.58,-0.32,0.0,4,1.5,1.5,3.0,2.5,2.0,2.0,450,19,-7.0,0,0,0.0,5,930,5
1511,-8,-8,-0.4592,1,-1.19,0.58,1.06,0.0,5,3.0,3.0,3.5,3.0,3.0,3.0,450,19,-6.0,-6,-6,-6.0,-6,930,3
1512,2,4,-0.9278,1,-0.82,-1.13,-0.41,1.0,6,1.5,2.0,1.5,2.0,1.5,2.0,-9,24,-8.0,-8,-8,-8.0,-8,-18,-13
1513,6,3,0.0753,1,0.02,-2.12,-9.0,1.0,2,2.5,3.5,3.0,3.5,3.0,3.0,460,20,2.5,25,25,0.1,1,970,3
1514,10,3,1.1699,-8,-1.68,1.79,0.05,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,5
1515,2,2,-1.2112,1,-0.69,-0.47,0.53,1.0,1,3.5,3.5,3.5,3.5,3.5,4.0,-9,-9,3.9,36,36,0.0,3,1100,6
1516,-8,-8,0.0248,1,0.73,0.18,0.05,0.0,2,2.5,1.5,2.5,2.5,2.0,2.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-27
1517,4,3,-0.1873,1,-0.53,0.75,-2.08,0.0,6,-1.0,-1.0,1.0,0.5,0.5,0.5,-9,-9,-7.0,3,0,0.1,1,-18,3
1518,7,5,1.0976,1,-1.54,1.12,-1.53,3.5,6,4.0,4.0,4.0,3.5,4.0,4.5,530,25,3.7,22,22,0.0,3,1090,3
1519,3,6,-0.7844,2,0.33,-0.01,0.87,0.0,6,3.0,3.0,2.5,3.0,2.5,3.0,-9,22,-8.0,-8,-8,-8.0,-8,-18,6
1520,-8,-8,0.7523,1,-1.59,0.8,0.86,0.0,1,4.0,4.0,4.0,3.5,4.0,4.0,560,23,3.8,32,32,0.0,9,1040,8
1521,3,5,-0.6394,1,0.3,-1.07,-9.0,0.0,4,3.0,2.0,2.5,2.5,2.5,2.5,-9,18,-8.0,-8,-8,-8.0,-8,-18,4
1522,4,4,-0.4578,1,-0.62,0.32,-0.23,0.0,3,3.0,3.0,3.0,3.0,3.0,3.0,420,21,-7.0,0,0,0.1,1,880,3
1523,2,9,-0.6682,1,1.37,0.78,-2.22,0.0,2,2.0,1.5,1.5,3.0,2.0,2.0,420,-9,-6.0,-6,-6,-6.0,-6,865,-13
1524,2,6,-0.5884,-8,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,6
1525,2,4,-0.7851,1,1.75,-0.63,-0.48,1.0,1,3.5,3.0,3.0,3.5,3.0,3.0,-9,22,3.7,33,30,0.0,3,-18,-4
1526,11,6,0.1812,-8,0.14,-0.19,0.69,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,540,23,-8.0,-8,-8,-8.0,-8,1140,6
1527,2,6,-1.1432,1,0.71,-0.16,1.21,0.0,4,1.5,1.0,1.5,1.0,1.0,1.5,400,16,-6.0,-6,-6,-6.0,-6,800,3
1528,4,4,-0.4044,2,-9.0,-9.0,0.49,0.0,3,3.0,3.0,3.0,3.5,3.0,3.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,4
1529,-8,-8,-8.0,1,-0.76,0.42,0.87,6.0,1,3.5,3.5,3.5,3.5,3.5,4.0,560,-9,2.3,27,20,0.0,3,1120,-24
1530,3,4,-0.1937,1,1.04,-0.19,-0.1,0.0,4,3.5,2.0,2.5,3.0,2.5,2.5,470,20,-6.0,-6,-6,-6.0,-6,970,7
1531,2,3,-0.263,2,-8.0,-8.0,1.21,0.0,6,4.0,4.0,2.5,3.0,3.5,3.5,-6,-6,1.7,6,3,0.3,1,-12,-3
1532,-8,-8,0.3423,1,-8.0,-8.0,-1.0,0.0,6,3.5,3.0,3.0,2.5,2.5,3.0,-9,-9,3.1,56,58,0.0,9,885,6
1533,-8,-8,-8.0,1,-0.59,-1.45,-0.89,0.0,2,2.0,1.0,1.5,1.0,1.5,1.5,490,23,-6.0,-6,-6,-6.0,-6,1050,-24
1534,-8,-8,-8.0,1,0.65,-9.0,0.23,1.0,1,2.0,2.5,3.0,3.0,2.5,3.0,420,18,3.4,31,31,0.0,1,865,-24
1535,6,4,1.031,1,0.47,-1.16,-0.18,9.0,4,4.0,-1.0,4.0,4.0,4.0,4.0,-9,19,-8.0,-8,-8,-8.0,-8,-18,4
1536,3,3,-0.4539,1,-0.86,1.17,0.05,0.0,6,1.0,0.5,1.5,2.0,1.0,1.0,640,21,-8.0,-8,-8,-8.0,-8,1280,3
1537,13,4,2.0549,-8,-0.21,0.68,0.89,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,520,25,-8.0,-8,-8,-8.0,-8,1060,6
1538,4,5,-0.3298,1,-0.17,0.18,-2.48,0.0,6,2.5,2.0,2.5,2.0,2.0,2.0,550,22,3.1,8,8,0.0,9,1210,3
1539,4,3,-0.2085,1,-1.95,-0.46,0.71,0.0,1,3.0,3.5,3.5,3.0,3.0,3.5,530,23,2.8,32,32,0.0,3,1090,3
1540,4,3,0.0053,1,0.58,-2.87,-0.58,0.0,4,2.5,2.5,3.0,3.0,2.5,2.5,-9,-9,-6.0,-6,-6,-6.0,-6,1110,-12
1541,1,5,-1.3143,1,1.37,-0.31,0.89,0.5,1,3.5,3.0,2.0,2.5,2.5,3.0,-9,-9,0.0,3,0,0.5,1,-18,-12
1542,5,7,0.1803,3,-9.0,-9.0,-8.0,3.0,3,3.0,4.0,3.0,3.0,3.0,3.5,-8,-8,2.6,32,29,0.0,1,-16,6
1543,13,5,1.2873,1,0.92,-1.11,-0.42,5.0,6,4.0,3.0,3.5,3.5,3.0,3.5,-9,22,3.2,18,15,0.0,3,-18,-15
1544,9,3,1.8782,1,-9.0,1.53,0.53,8.0,3,3.5,3.5,3.5,4.0,3.5,4.5,-9,-9,3.3,25,25,0.0,3,-18,-3
1545,4,4,0.7509,2,-0.06,1.14,-8.0,0.0,6,-1.0,0.5,1.5,0.5,0.5,1.0,490,-9,-6.0,-6,-6,-6.0,-6,1020,6
1546,6,2,0.386,1,-2.14,1.26,0.85,10.0,1,3.5,4.0,4.0,4.0,3.5,4.5,-9,-9,3.9,12,12,0.0,3,-18,4
1547,1,6,-1.3281,1,1.0,0.46,-9.0,0.0,6,2.0,1.5,1.5,1.0,1.5,1.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,3
1548,5,4,0.6559,1,-9.0,1.42,0.89,0.0,1,3.0,3.0,3.0,3.0,3.0,3.0,510,26,3.3,27,21,0.1,3,1050,3
1549,3,3,-0.2426,1,0.35,-1.02,1.06,2.0,3,3.5,3.0,2.5,3.0,3.0,3.0,480,21,1.9,29,17,0.0,3,960,7
1550,-8,-8,0.1088,-8,-1.94,-9.0,-0.79,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,620,17,-6.0,-6,-6,-6.0,-6,1260,-3
1551,4,4,1.8582,1,-0.39,-0.27,0.7,8.5,1,4.0,4.0,4.0,4.0,4.0,4.5,600,25,3.9,28,27,0.0,3,1240,7
1552,2,4,-0.6273,-8,-0.6,0.82,-0.09,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,1.3,23,12,0.0,1,-18,-12
1553,3,4,0.5005,1,-2.14,1.26,0.91,0.0,1,2.5,3.5,3.5,3.5,3.0,3.5,-9,-9,-7.0,0,0,0.0,3,-18,3
1554,-8,-8,0.0661,1,1.13,-0.46,-8.0,0.0,6,-1.0,-1.0,-1.0,1.0,1.0,1.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-3
1555,5,3,0.0277,1,-0.14,0.38,-0.21,1.0,3,3.5,4.0,4.0,3.5,3.5,4.0,-9,20,2.1,28,17,0.0,11,-18,3
1556,4,3,0.401,1,-0.6,0.99,0.85,11.0,1,3.5,3.5,3.5,3.5,3.5,4.0,-9,-9,2.3,28,19,0.0,1,-18,6
1557,-8,-8,0.0162,1,0.26,0.77,-0.87,0.0,5,2.5,3.0,2.5,2.5,2.5,2.5,-9,19,1.0,6,3,0.1,2,-18,4
1558,2,4,-0.1579,1,-9.0,-9.0,-8.0,0.0,6,-1.0,0.25,2.0,1.0,0.5,1.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,-4
1559,13,5,1.5612,1,-1.76,0.29,-0.35,5.5,3,3.5,3.5,4.0,3.5,3.5,4.0,580,27,3.8,35,35,0.0,3,1240,-3
1560,-8,-8,-0.1895,1,-1.49,0.73,0.89,4.5,6,3.5,3.5,3.5,3.5,3.5,3.5,-9,26,3.3,30,30,0.0,3,-18,4
1561,-8,-8,-0.5405,1,-0.19,0.66,-1.65,0.0,2,2.5,2.0,2.0,2.5,2.0,2.0,-9,16,-6.0,-6,-6,-6.0,-6,-18,-13
1562,2,5,-1.1753,1,-9.0,-9.0,0.87,0.0,3,3.0,3.0,2.5,2.5,2.0,3.0,490,21,2.2,27,19,0.1,2,1010,6
1563,-8,-8,-8.0,1,-0.6,-0.07,1.06,0.0,5,3.5,3.5,3.0,3.5,3.0,3.5,600,22,-6.0,-6,-6,-6.0,-6,1200,-24
1564,-8,-8,0.6322,1,-1.28,1.0,-0.23,0.0,6,4.0,3.5,3.5,4.0,3.5,3.5,-9,22,2.7,43,42,0.0,3,-18,-10
1565,-8,-8,-8.0,1,0.32,0.18,1.21,0.0,5,-1.0,2.5,2.5,2.0,2.5,2.5,470,22,-6.0,-6,-6,-6.0,-6,970,-24
1566,8,4,-0.2087,1,-0.08,-1.14,0.21,10.0,3,3.0,2.0,2.0,2.0,2.0,3.0,480,20,1.5,16,10,0.0,1,1000,-4
1567,1,4,-1.2977,1,-1.44,1.0,1.21,4.0,3,3.5,4.0,3.5,3.5,3.5,4.0,470,-9,2.6,32,29,0.1,3,970,7
1568,2,5,-1.1625,1,1.11,0.29,-0.44,0.0,3,3.5,2.5,3.5,3.0,3.0,3.5,-9,20,-8.0,-8,-8,-8.0,-8,-18,3
1569,-8,-8,0.5535,1,0.64,-0.24,0.84,0.0,1,2.0,2.0,2.5,3.0,2.0,2.5,540,25,-8.0,-8,-8,-8.0,-8,1140,9
1570,6,6,-0.2077,1,-1.01,0.65,-0.2,0.0,6,1.5,-1.0,2.5,3.0,2.0,2.5,-9,-9,-8.0,-8,-8,-8.0,-8,-18,4
1571,-8,-8,-0.4201,-8,-1.49,0.23,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,21,3.1,22,22,0.3,2,-18,9
1572,1,3,-1.4438,1,-0.01,-9.0,0.73,0.0,1,4.0,3.0,2.5,3.0,3.0,3.0,-9,20,3.0,6,6,1.0,1,-18,4
1573,5,5,0.1401,2,-8.0,-8.0,0.37,0.0,6,-1.0,-1.0,-1.0,3.5,3.5,4.0,-6,-6,1.0,28,9,0.0,3,-12,5
1574,8,4,0.9947,1,-1.49,1.04,1.02,0.0,1,4.0,3.5,3.5,3.5,3.5,3.5,540,-9,3.0,31,31,0.0,3,1120,6
1575,-8,-8,-0.2166,2,0.46,-1.13,-8.0,1.0,1,2.0,3.0,2.5,4.0,3.0,3.5,580,21,-8.0,-8,-8,-8.0,-8,1170,6
1576,-8,-8,-8.0,2,0.07,-9.0,0.55,4.0,5,3.5,3.5,3.5,3.5,3.0,4.0,-9,-9,2.8,19,19,0.0,2,-18,-24
1577,-8,-8,-8.0,1,-1.52,0.42,0.52,3.0,1,3.0,3.0,3.0,3.5,3.0,3.5,530,-9,-8.0,-8,-8,-8.0,-8,1100,-24
1578,2,3,-0.9581,1,-9.0,0.7,-0.05,0.0,6,-1.0,-1.0,-1.0,0.5,0.5,0.5,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-13
1579,-8,-8,-8.0,1,-9.0,-9.0,0.27,0.0,1,2.5,3.0,3.5,3.5,3.0,3.0,-9,20,-7.0,0,0,0.0,-9,1000,-24
1580,3,5,0.2427,1,1.46,-0.44,-0.76,0.0,2,2.0,1.5,1.5,1.0,1.5,1.5,-9,19,-6.0,-6,-6,-6.0,-6,-18,3
1581,13,4,2.464,-8,-0.58,0.97,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,620,28,-6.0,-6,-6,-6.0,-6,1260,3
1582,3,4,-0.2367,1,-9.0,-9.0,-8.0,0.0,6,-1.0,-1.0,-1.0,3.0,3.0,3.0,-6,-6,-8.0,-8,-8,-8.0,-8,-12,-27
1583,-8,-8,-0.936,-8,-9.0,-9.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
1584,6,4,0.9223,1,-0.81,0.71,0.55,6.5,3,4.0,4.0,4.0,4.0,4.0,4.5,470,19,3.9,32,32,0.0,3,1000,5
1585,3,4,-0.2357,1,-9.0,-9.0,-8.0,0.0,6,-1.0,0.25,-1.0,-1.0,0.25,0.25,-6,-6,-8.0,-8,-8,-8.0,-8,-12,6
1586,1,5,-1.0613,1,1.09,-1.43,0.89,2.0,5,3.5,3.5,3.5,3.5,3.5,4.0,560,-9,2.3,26,25,0.0,3,1100,5
1587,5,3,0.1654,1,0.53,0.32,1.06,0.0,1,3.5,3.5,3.5,3.5,3.5,3.5,570,23,3.0,6,6,0.0,1,1150,7
1588,-8,-8,-0.0627,1,1.11,-1.09,-8.0,0.0,6,-1.0,-1.0,1.5,2.0,1.0,2.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-13
1589,4,4,1.2967,1,0.02,-0.18,0.52,3.0,6,3.5,3.0,-1.0,3.5,3.0,3.5,470,23,3.8,36,36,0.0,3,1020,5
1590,1,5,-0.9059,1,-8.0,-8.0,-0.26,0.0,6,-1.0,-1.0,1.5,1.0,1.0,1.0,-6,-6,-8.0,-8,-8,-8.0,-8,-12,4
1591,-8,-8,-8.0,-8,-0.99,-0.61,-0.26,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,520,24,-6.0,-6,-6,-6.0,-6,1080,-24
1592,8,4,0.4761,1,-9.0,-9.0,-0.15,2.5,2,3.5,3.5,3.0,3.0,3.0,3.5,520,23,3.2,56,47,0.0,3,1260,3
1593,5,6,-0.4112,1,-0.56,0.04,0.21,2.0,1,4.0,3.5,3.5,3.5,3.5,4.0,-9,-9,3.7,26,26,0.0,9,-18,3
1594,-8,-8,-8.0,1,-0.99,1.77,0.32,3.0,1,3.5,3.5,3.5,3.5,3.5,4.0,550,22,3.3,33,30,0.0,3,1050,-24
1595,-8,-8,-0.4977,1,0.29,0.18,0.7,0.0,1,3.0,1.5,2.5,2.5,2.0,2.5,-9,19,0.4,24,3,0.0,1,-18,3
1596,-8,-8,-0.2251,-8,-9.0,-9.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
1597,7,5,1.169,1,-0.6,-0.05,0.89,1.0,3,-1.0,-1.0,-1.0,-1.0,4.0,4.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,-3
1598,1,8,-1.135,3,-8.0,-8.0,0.55,0.0,6,-1.0,1.5,1.0,2.0,1.0,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,7
1599,9,3,1.1067,1,-0.13,-0.35,0.2,1.0,6,3.0,3.0,3.0,3.5,3.0,3.5,-9,-9,0.8,31,13,0.0,1,-18,3
1600,-8,-8,-1.1473,1,0.7,-0.06,-1.79,0.0,6,-1.0,1.5,3.0,2.5,2.0,2.5,440,20,-6.0,-6,-6,-6.0,-6,890,6
1601,-8,-8,-0.4786,1,-2.14,-1.26,0.93,2.0,3,3.5,3.5,3.5,4.0,3.5,3.5,520,24,2.8,31,31,0.0,3,1060,3
1602,1,5,-0.7747,1,-1.05,0.32,0.23,0.0,2,2.5,2.5,3.0,2.0,2.5,2.5,580,25,-8.0,-8,-8,-8.0,-8,1220,5
1603,5,4,0.9478,1,0.12,-0.73,0.53,3.0,6,3.5,4.0,4.0,4.0,4.0,4.0,-9,-9,3.9,17,20,0.0,3,-18,4
1604,-8,-8,-8.0,1,0.3,1.3,0.44,0.0,6,4.0,3.0,3.0,2.5,3.0,3.0,-9,-9,4.0,3,3,0.1,1,-18,-24
1605,3,5,-0.7895,2,-8.0,-8.0,0.59,0.0,3,4.0,1.5,3.0,3.0,3.0,3.5,-6,-6,1.2,27,15,0.0,3,-12,4
1606,3,3,-0.6236,2,-9.0,-9.0,0.7,0.0,3,3.0,2.5,3.0,3.5,2.5,3.0,-6,-6,1.0,28,16,0.1,2,-12,5
1607,3,5,0.5086,1,-1.19,0.58,0.04,2.0,3,3.5,3.5,3.5,3.5,3.5,4.0,450,19,3.7,37,37,0.0,3,930,12
1608,3,6,-0.6481,1,0.09,-0.89,-1.7,0.0,6,2.0,-1.0,0.5,2.0,1.5,1.5,480,-9,-6.0,-6,-6,-6.0,-6,1020,-5
1609,5,5,1.372,1,-9.0,-9.0,-8.0,6.0,3,3.5,3.5,3.5,4.0,3.5,4.0,530,-9,3.7,30,30,0.0,3,1100,-3
1610,5,5,0.3836,2,-9.0,-9.0,0.89,0.0,6,-1.0,3.5,2.5,2.5,2.5,2.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,5
1611,4,4,-0.533,1,-0.14,0.28,-1.27,0.0,3,3.0,3.5,3.5,2.5,3.0,3.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,3
1612,-8,-8,-0.1199,2,-9.0,-9.0,0.37,0.0,3,-1.0,-1.0,-1.0,-1.0,2.5,3.0,-6,-6,3.0,35,32,0.1,1,-12,4
1613,9,5,0.3432,1,-0.62,0.29,0.6,0.0,1,3.5,3.0,3.5,3.0,3.5,3.5,600,20,-8.0,-8,-8,-8.0,-8,1200,-12
1614,2,3,0.2787,1,0.76,0.97,-0.23,0.0,6,-1.0,1.0,1.5,2.5,1.5,1.5,400,-9,-6.0,-6,-6,-6.0,-6,800,6
1615,6,2,1.6512,1,-9.0,-9.0,-2.06,2.0,3,3.0,2.5,3.0,4.0,3.0,3.5,-9,24,2.0,28,22,0.0,3,-18,3
1616,-8,-8,0.5153,1,-0.2,-0.09,0.91,1.0,3,3.0,3.0,3.0,2.0,2.5,2.5,470,22,-8.0,-8,-8,-8.0,-8,1020,3
1617,7,4,0.3369,1,-0.2,0.55,-1.86,0.0,3,2.5,2.5,2.0,2.0,2.0,2.0,470,22,-6.0,-6,-6,-6.0,-6,980,6
1618,-8,-8,0.6115,1,-0.14,0.14,-0.52,0.0,1,2.5,2.0,2.0,3.0,2.0,2.5,480,22,2.4,23,20,0.1,7,980,-2
1619,1,4,-0.678,1,-0.43,0.05,-0.09,0.0,6,3.5,2.0,2.0,2.5,2.5,2.5,620,22,2.5,22,19,0.3,1,1240,4
1620,-8,-8,-0.3935,1,1.96,-1.5,0.44,0.0,6,-1.0,-1.0,2.5,2.0,2.0,2.0,-9,16,-6.0,-6,-6,-6.0,-6,-18,12
1621,-8,-8,0.7899,1,-1.49,0.74,0.87,5.0,3,3.5,3.5,3.5,4.0,3.5,4.0,-9,25,3.5,31,31,0.0,3,-18,9
1622,6,3,1.2135,1,1.11,-1.67,0.87,13.0,3,3.0,3.0,3.5,4.0,3.0,4.0,-9,-9,-8.0,-8,-8,-8.0,-8,-18,4
1623,2,3,-0.7323,1,0.12,-1.09,0.11,0.0,4,3.0,3.0,2.5,1.5,2.5,2.5,640,22,-6.0,-6,-6,-6.0,-6,1280,8
1624,2,5,-0.7192,1,0.38,-1.47,-8.0,13.0,1,3.5,3.0,3.0,3.5,3.0,4.0,500,18,3.4,17,17,0.0,3,1000,7
1625,13,4,1.4066,1,-1.94,1.79,0.87,7.0,3,3.0,4.0,4.0,4.0,3.5,4.5,550,24,3.3,3,3,0.0,1,1100,6
1626,4,3,-0.2323,1,-0.39,-1.92,-0.23,0.0,6,3.5,3.5,2.5,2.5,2.5,3.0,-9,20,2.0,8,8,0.5,1,-18,3
1627,5,9,0.8926,2,0.99,-9.0,-0.28,0.0,6,0.25,1.5,2.5,2.5,1.5,2.0,-9,21,-8.0,-8,-8,-8.0,-8,-18,4
1628,-8,-8,0.2991,1,1.15,-1.36,-8.0,0.0,6,2.5,2.5,2.5,1.5,2.0,2.5,500,-9,3.0,30,30,0.0,3,1040,4
1629,2,4,-1.1185,1,0.75,-0.56,-0.26,0.0,1,2.0,2.0,2.0,3.0,2.5,2.5,-9,21,1.1,27,10,0.3,1,1000,6
1630,-8,-8,-0.7271,1,1.48,-0.22,-8.0,0.0,6,-1.0,0.25,1.5,3.5,2.0,2.0,-9,19,-6.0,-6,-6,-6.0,-6,-18,3
1631,1,4,-0.0282,-8,-0.95,-0.61,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-13
1632,9,6,0.9439,1,-2.14,1.83,-0.72,6.5,1,3.5,3.5,3.5,3.5,3.5,4.0,580,26,3.4,25,25,0.0,1,1160,7
1633,9,5,0.4552,1,-1.94,1.76,-0.07,6.0,3,3.5,3.5,3.0,3.0,3.0,3.5,500,23,4.0,4,4,0.0,2,1040,5
1634,3,3,-0.6614,1,0.32,1.33,-0.34,0.0,6,2.5,2.5,3.0,3.0,2.5,3.0,-9,-9,-6.0,-6,-6,-6.0,-6,-18,-13
1635,-8,-8,-0.1438,2,-9.0,-9.0,-8.0,0.0,6,0.5,0.5,1.0,1.5,0.5,1.0,-6,-6,-8.0,-8,-8,-8.0,-8,-12,3
1636,4,4,0.3491,1,0.73,0.18,1.06,5.5,3,3.5,4.0,4.0,4.0,4.0,4.5,-9,-9,3.7,30,30,0.0,3,-18,5
1637,4,4,-0.1791,-8,1.36,-0.67,1.02,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,510,-9,-8.0,-8,-8,-8.0,-8,1070,5
1638,5,7,0.224,-8,-9.0,-9.0,0.28,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,1.5,32,16,0.1,2,-18,6
1639,2,3,0.2852,1,0.4,-0.56,-0.87,0.0,1,3.0,2.0,2.0,2.5,2.0,2.5,520,23,-7.0,0,0,0.0,1,1090,6
1640,-8,-8,0.2277,1,-9.0,-9.0,-8.0,0.0,6,-1.0,-1.0,-1.0,1.5,1.5,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,4
1641,8,5,1.2464,-8,-1.48,0.81,-9.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,600,28,-8.0,-8,-8,-8.0,-8,1220,-4
1642,2,5,-1.0177,1,-9.0,0.56,-0.6,0.0,6,1.5,1.0,1.5,1.5,1.0,1.5,490,24,-6.0,-6,-6,-6.0,-6,960,-5
1643,-8,-8,-0.0635,2,-0.39,-1.92,-2.37,0.0,5,2.5,1.0,1.5,2.0,1.5,1.5,-9,20,-6.0,-6,-6,-6.0,-6,-18,3
1644,7,5,0.9018,1,-0.6,-0.26,0.7,1.0,6,4.0,4.0,4.0,4.0,4.0,4.5,570,22,3.6,26,26,0.0,3,1190,7
1645,4,5,0.1916,1,-8.0,-8.0,1.06,0.0,6,-1.0,-1.0,-1.0,3.0,2.5,3.0,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
1646,-8,-8,0.0437,1,0.01,-0.28,0.02,4.0,1,3.5,4.0,4.0,4.0,4.0,4.0,-9,-9,3.9,25,25,0.0,3,-18,6
1647,2,4,-0.6223,1,-0.03,0.57,1.06,6.0,3,3.5,4.0,4.0,4.0,4.0,4.0,510,22,-8.0,-8,-8,-8.0,-8,1060,11
1648,2,5,-0.8056,2,-1.73,-0.49,0.74,0.0,3,3.0,3.0,3.5,3.0,3.5,3.0,530,22,3.6,10,10,0.0,2,1040,-12
1649,-8,-8,-0.1725,2,-9.0,-9.0,-0.08,0.0,4,2.0,2.0,1.5,1.5,2.0,2.0,-6,-6,-7.0,0,0,0.1,1,-12,3
1650,-8,-8,0.3103,1,-9.0,-9.0,-8.0,0.0,6,-1.0,-1.0,1.5,2.0,0.5,1.5,-6,-6,-6.0,-6,-6,-6.0,-6,-12,3
1651,-8,-8,0.2883,1,0.12,-0.21,0.13,2.0,3,3.5,3.5,2.5,3.5,3.0,3.5,500,-9,1.9,12,9,0.1,3,940,7
1652,7,3,1.5712,-8,-9.0,-9.0,0.89,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,2.3,32,32,0.1,5,-16,-12
1653,11,4,1.0534,2,-9.0,-9.0,0.26,0.0,6,2.5,3.0,3.0,2.5,2.5,2.5,-6,-6,-9.0,-9,-9,-9.0,2,-12,5
1654,3,3,-0.3251,1,1.0,-0.19,-0.22,0.0,4,2.0,1.5,2.5,2.0,2.0,2.0,440,-9,-8.0,-8,-8,-8.0,-8,970,3
1655,5,6,0.5145,1,0.47,-1.16,-2.23,0.0,4,2.5,3.0,2.5,3.5,3.0,3.0,-9,19,-8.0,-8,-8,-8.0,-8,-18,3
1656,-8,-8,-0.162,1,0.41,-0.47,-0.23,0.0,4,3.5,4.0,3.5,4.0,3.5,4.0,-9,22,-8.0,-8,-8,-8.0,-8,-18,7
1657,2,7,-0.4282,1,0.73,-0.21,0.55,0.0,1,3.0,2.5,3.0,2.5,2.5,3.0,-9,-9,3.6,5,5,0.0,1,-18,-5
